drukzak,"nacl 0,9% spuit","nacl 0,45%/glucose 2",magnesiumsulfaat,propofol,fentanyl,nacl 0,nadroparine,noradrenaline,kaliumchloride,paracetamol,furosemide,sdd drank,sdd pasta,gelofusine,midazolam,ceftriaxon,nutrison protein plus,thiamine,cernevit multivitaminen,gefiltreerde ery's,macrogol x,haloperidol,pantoprazol,kaliumchloride drank,hydrocortison,glucose,spoorelementen,hypromellose,macrogol,water 150ml,natrium-kalium-fosfaat,heparine,oxazepam,cefotaxim,xylometazoline  neusspray,medicijnlijn medicatie,ri-lac,actrapid,lorazepam,metoprolol,erythromycine,morfine,fosfaatklysma,carbasalaatcalcium,ventolin:atrovent 1:,calcium glubionaat,amiodaron onderhoudsdosis,rocuronium,dopamine,enoximon,ventolin:atrovent:mucomyst 1:1:,velosuline,nutrison standaard,amiodaron oplaaddosis,insuline aspart,nitroglycerine,clonidine,vancomycine,nutrison sterilized water,water 100ml,temazepam,fytomenadion,captopril,metronidazol,supradyn,x nader te bepalen,cefazoline,ascorbinezuur,fresh frozen plasma,glycerofosfaat,water 50ml,ciprofloxacine,acetazolamide,metoclopram,amlodipine,vitamine b complex,oculentum simplex oogzalf,dobutamine,etomidaat,glucose 5% spuit,vla 150ml,thrombocyten suspensie,fluticason  neusspray,albumine,thee 150ml,tranexaminezuur,water 200ml,amoxicilline/clavulaanzuur,simvastatine,lisinopril,magnesiumoxide,natrium bicarbonaat 8,nicardipine,digoxine,flucloxacilline,clopidogrel,groupHPD
96.701786532295,92.67063673843336,88.41044434264774,88.27301878149336,88.0897846999542,84.24186898763169,80.89784699954191,79.11131470453505,78.74484654145671,75.85890975721485,73.88914338066881,70.6825469537334,68.30050389372423,68.25469537333943,65.04809894640402,61.24599175446633,61.06275767292716,57.0774163994503,55.15345854328905,48.3737975263399,47.13696747595053,45.57947778286761,43.33486028401283,43.24324324324324,43.19743472285845,42.098030233623454,40.67796610169492,40.58634906092533,40.31149793861658,38.295923041685754,36.50939074667888,36.37196518552451,36.32615666513971,36.280348144754925,35.13513513513514,34.90609253321117,34.63124141090243,33.53183692166743,33.48602840128264,33.1195602382043,33.1195602382043,32.89051763628035,30.691708657810352,28.90517636280348,28.8135593220339,27.668346312414112,27.622537792029316,27.11864406779661,26.385707741639948,26.29409070087036,26.24828218048557,25.97343105817682,25.561154374713695,25.423728813559322,24.874026568941822,24.64498396701787,24.370132844709115,24.18689876316995,24.095281722400365,23.957856161245992,22.99587723316537,21.713238662391205,21.209344938158498,20.38479157123225,20.01832340815392,19.23957856161246,18.91891891891892,18.09436555199267,18.09436555199267,18.048557031607878,18.00274851122309,17.453046266605586,17.26981218506642,17.224003664681632,16.94915254237288,16.857535501603298,16.032982134677052,15.71232249198351,15.666513971598716,15.300045808520386,15.16262024736601,15.116811726981219,15.025194686211634,14.567109482363719,14.109024278515802,13.97159871736143,13.97159871736143,13.834173156207056,13.513513513513514,13.192853870819974,13.009619789280807,12.001832340815392,11.818598259276225,11.543747136967477,10.627576729271643,10.627576729271643,10.16949152542373,0
95.92198581560284,94.14893617021278,89.00709219858156,90.60283687943263,85.63829787234043,88.65248226950354,85.1063829787234,79.43262411347519,86.17021276595744,80.67375886524822,72.3404255319149,78.90070921985816,70.74468085106383,71.09929078014184,70.92198581560284,70.0354609929078,65.42553191489363,56.02836879432624,62.23404255319149,53.90070921985816,59.04255319148937,51.59574468085106,49.46808510638298,55.49645390070922,46.808510638297875,54.78723404255319,55.319148936170215,44.50354609929078,46.27659574468085,35.815602836879435,41.13475177304964,40.95744680851064,45.92198581560284,37.5886524822695,31.560283687943265,40.78014184397163,39.71631205673759,30.319148936170215,37.05673758865248,38.12056737588653,35.638297872340424,33.156028368794324,28.54609929078014,29.78723404255319,30.141843971631204,28.368794326241137,34.04255319148936,36.87943262411347,29.078014184397162,29.25531914893617,37.05673758865248,24.822695035460992,27.30496453900709,29.78723404255319,33.51063829787234,23.04964539007092,26.418439716312058,23.04964539007092,34.04255319148936,32.801418439716315,23.404255319148938,25.0,31.20567375886525,20.0354609929078,25.886524822695034,23.22695035460993,22.340425531914892,15.780141843971633,18.085106382978726,24.645390070921984,14.893617021276595,18.26241134751773,23.04964539007092,20.0354609929078,16.843971631205672,21.27659574468085,14.716312056737587,21.631205673758867,19.326241134751772,16.48936170212766,19.858156028368796,17.5531914893617,22.69503546099291,20.390070921985814,25.0,15.957446808510639,17.375886524822697,16.843971631205672,14.00709219858156,13.829787234042554,13.652482269503546,14.539007092198581,21.099290780141843,14.716312056737587,13.47517730496454,10.28368794326241,10.106382978723403,1
96.92857142857143,91.85714285714286,88.21428571428571,87.21428571428571,88.57142857142857,81.21428571428572,78.21428571428571,81.42857142857143,73.57142857142858,74.5,77.28571428571429,68.21428571428572,65.5,65.42857142857143,62.5,55.35714285714286,60.0,57.85714285714286,50.42857142857143,43.92857142857143,40.5,43.642857142857146,43.857142857142854,37.142857142857146,44.714285714285715,32.857142857142854,31.857142857142858,36.857142857142854,37.142857142857146,38.92857142857143,36.285714285714285,36.0,31.428571428571427,38.0,36.78571428571429,32.785714285714285,33.0,34.214285714285715,31.5,32.92857142857143,33.5,31.571428571428573,33.07142857142858,30.357142857142854,28.357142857142858,28.357142857142858,23.357142857142858,20.214285714285715,23.357142857142858,24.714285714285715,19.642857142857142,27.285714285714285,25.571428571428573,24.785714285714285,18.785714285714285,24.357142857142858,23.785714285714285,26.0,19.142857142857142,20.857142857142858,23.714285714285715,21.5,14.714285714285714,21.642857142857146,16.785714285714285,18.142857142857142,17.92857142857143,19.714285714285715,17.71428571428571,13.571428571428571,20.714285714285715,17.785714285714285,14.214285714285715,17.285714285714285,17.357142857142858,15.642857142857142,16.5,12.285714285714286,12.357142857142858,14.714285714285714,12.714285714285714,15.214285714285714,10.0,12.428571428571429,7.642857142857143,13.928571428571429,11.571428571428571,13.428571428571429,14.000000000000002,13.285714285714286,13.857142857142858,10.571428571428571,4.285714285714286,10.642857142857142,9.214285714285714,11.071428571428571,9.5,2
97.26027397260275,94.06392694063926,88.12785388127854,89.04109589041096,91.32420091324201,92.23744292237443,87.21461187214612,63.4703196347032,92.69406392694064,72.14611872146118,56.16438356164384,65.29680365296804,79.90867579908677,78.99543378995433,66.21004566210046,76.25570776255708,56.62100456621004,54.794520547945204,67.12328767123287,62.55707762557078,58.9041095890411,42.465753424657535,24.200913242009133,50.68493150684932,24.200913242009133,68.4931506849315,59.3607305936073,54.337899543378995,45.20547945205479,40.63926940639269,26.027397260273972,26.94063926940639,42.922374429223744,21.91780821917808,33.789954337899545,33.33333333333333,31.963470319634702,37.44292237442922,36.986301369863014,21.461187214611872,24.200913242009133,40.63926940639269,21.00456621004566,17.35159817351598,28.31050228310502,21.461187214611872,38.35616438356164,46.118721461187214,38.81278538812785,28.767123287671232,40.63926940639269,20.54794520547945,21.00456621004566,18.2648401826484,41.55251141552511,30.59360730593607,22.831050228310502,15.52511415525114,30.136986301369863,21.00456621004566,17.35159817351598,14.61187214611872,36.986301369863014,13.24200913242009,25.570776255707763,15.981735159817351,16.43835616438356,13.698630136986301,20.54794520547945,29.68036529680365,8.67579908675799,13.24200913242009,21.91780821917808,9.58904109589041,14.61187214611872,13.24200913242009,16.43835616438356,22.37442922374429,27.397260273972602,15.981735159817351,18.72146118721461,8.21917808219178,27.397260273972602,13.24200913242009,27.397260273972602,9.1324200913242,20.54794520547945,8.67579908675799,9.1324200913242,10.95890410958904,5.93607305936073,14.61187214611872,36.07305936073059,9.1324200913242,12.32876712328767,8.67579908675799,14.61187214611872,3
